p:lr,objective,job_id,m:timestamp_submit,m:timestamp_gather
0.0004974556006241091,0.7065577651515151,0,0.774040699005127,30.725602865219116
0.002646657222892803,0.7401751893939394,1,30.758311986923218,64.65099596977234
0.0005698454636535357,0.7179214015151516,2,64.69691562652588,105.86470818519592
