p:lr,objective,job_id,m:timestamp_submit,m:timestamp_gather
0.0004974556006241091,0.8096590909090909,0,0.7098991870880127,20.070078134536743
0.002646657222892803,0.96875,1,20.09734559059143,40.088117361068726
0.0005698454636535357,0.8323863636363636,2,40.108474016189575,59.70525002479553
